H	2	1024	"2018-03-14 15:55:12"	93	5.08
0	0
1	2
2	4
3	4
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	6
36	5
37	7
38	5
39	6
40	12
41	29
42	65
43	101
44	305
45	651
46	747
47	759
48	782
49	830
50	811
51	845
52	857
53	810
54	851
55	857
56	913
57	962
58	828
59	855
60	851
61	906
62	870
63	883
64	893
65	895
66	891
67	886
68	919
69	955
70	932
71	963
72	898
73	934
74	915
75	985
76	953
77	941
78	950
79	931
80	1001
81	1009
82	1017
83	1078
84	1055
85	1104
86	1087
87	1101
88	1146
89	1166
90	1257
91	1293
92	1288
93	1258
94	1344
95	1337
96	1368
97	1351
98	1280
99	1361
100	1346
101	1326
102	1253
103	1304
104	1363
105	1234
106	1262
107	1248
108	1323
109	1279
110	1236
111	1214
112	1257
113	1227
114	1221
115	1212
116	1284
117	1179
118	1239
119	1229
120	1184
121	1128
122	1122
123	1162
124	1217
125	1224
126	1215
127	1173
128	1164
129	1135
130	1131
131	1142
132	1109
133	1097
134	1121
135	1105
136	1097
137	1113
138	1051
139	1036
140	1046
141	1043
142	1077
143	974
144	931
145	960
146	949
147	959
148	956
149	934
150	913
151	884
152	887
153	870
154	885
155	876
156	826
157	847
158	856
159	852
160	847
161	839
162	848
163	771
164	813
165	764
166	828
167	806
168	757
169	719
170	740
171	715
172	705
173	663
174	685
175	625
176	639
177	598
178	614
179	533
180	550
181	609
182	551
183	536
184	507
185	508
186	501
187	466
188	450
189	435
190	428
191	420
192	416
193	435
194	461
195	392
196	424
197	414
198	392
199	449
200	411
201	389
202	384
203	398
204	406
205	378
206	409
207	394
208	398
209	403
210	382
211	387
212	417
213	384
214	412
215	423
216	410
217	402
218	399
219	395
220	424
221	456
222	460
223	451
224	466
225	491
226	469
227	476
228	477
229	497
230	487
231	501
232	549
233	541
234	579
235	656
236	576
237	627
238	713
239	718
240	758
241	819
242	908
243	972
244	1092
245	1189
246	1264
247	1520
248	1609
249	1852
250	2019
251	2182
252	2476
253	2777
254	2986
255	3296
256	3422
257	3887
258	4075
259	4434
260	4566
261	4876
262	5011
263	5172
264	5273
265	5270
266	5262
267	5266
268	5073
269	4760
270	4667
271	4498
272	4097
273	3904
274	3572
275	3240
276	2904
277	2458
278	2178
279	1912
280	1637
281	1399
282	1209
283	1025
284	835
285	731
286	644
287	510
288	466
289	391
290	345
291	307
292	266
293	248
294	252
295	224
296	229
297	224
298	214
299	230
300	191
301	230
302	226
303	218
304	205
305	191
306	224
307	201
308	228
309	185
310	202
311	195
312	174
313	242
314	197
315	183
316	202
317	219
318	211
319	199
320	189
321	202
322	203
323	182
324	204
325	194
326	204
327	186
328	217
329	187
330	202
331	205
332	173
333	201
334	174
335	189
336	200
337	198
338	181
339	163
340	178
341	214
342	172
343	199
344	165
345	179
346	221
347	195
348	169
349	183
350	191
351	202
352	214
353	213
354	194
355	196
356	220
357	207
358	207
359	177
360	212
361	215
362	198
363	178
364	215
365	217
366	229
367	192
368	211
369	202
370	211
371	226
372	186
373	204
374	200
375	210
376	202
377	194
378	197
379	193
380	182
381	218
382	209
383	193
384	206
385	218
386	206
387	195
388	202
389	216
390	209
391	194
392	177
393	215
394	193
395	217
396	221
397	216
398	202
399	160
400	221
401	190
402	200
403	194
404	205
405	196
406	187
407	182
408	198
409	182
410	224
411	226
412	201
413	172
414	218
415	174
416	189
417	209
418	224
419	197
420	173
421	192
422	209
423	210
424	183
425	169
426	195
427	178
428	218
429	204
430	191
431	179
432	218
433	192
434	176
435	223
436	185
437	199
438	195
439	193
440	185
441	189
442	170
443	181
444	195
445	199
446	181
447	165
448	196
449	192
450	177
451	157
452	192
453	204
454	209
455	195
456	188
457	157
458	192
459	195
460	182
461	207
462	172
463	205
464	205
465	202
466	205
467	180
468	198
469	194
470	190
471	197
472	219
473	175
474	194
475	195
476	204
477	197
478	208
479	215
480	200
481	167
482	193
483	206
484	204
485	182
486	207
487	223
488	184
489	187
490	200
491	181
492	187
493	205
494	187
495	193
496	223
497	200
498	204
499	170
500	191
501	222
502	195
503	220
504	200
505	197
506	192
507	203
508	192
509	186
510	203
511	200
512	198
513	173
514	201
515	181
516	173
517	221
518	185
519	209
520	189
521	196
522	190
523	208
524	174
525	214
526	174
527	187
528	189
529	204
530	188
531	201
532	192
533	188
534	203
535	188
536	182
537	187
538	154
539	169
540	149
541	168
542	167
543	169
544	145
545	153
546	122
547	150
548	135
549	122
550	124
551	134
552	134
553	118
554	114
555	116
556	108
557	102
558	122
559	105
560	112
561	97
562	102
563	118
564	110
565	102
566	107
567	103
568	97
569	91
570	86
571	92
572	103
573	95
574	101
575	97
576	107
577	92
578	102
579	76
580	89
581	81
582	87
583	79
584	77
585	94
586	83
587	95
588	82
589	111
590	96
591	65
592	97
593	81
594	96
595	91
596	96
597	98
598	86
599	102
600	86
601	104
602	108
603	95
604	102
605	111
606	118
607	107
608	95
609	115
610	116
611	137
612	144
613	141
614	166
615	160
616	148
617	166
618	144
619	187
620	185
621	208
622	174
623	208
624	197
625	229
626	260
627	253
628	256
629	282
630	294
631	288
632	354
633	336
634	366
635	374
636	397
637	391
638	383
639	444
640	441
641	497
642	467
643	455
644	477
645	488
646	521
647	546
648	547
649	555
650	572
651	541
652	548
653	564
654	620
655	555
656	553
657	521
658	505
659	470
660	506
661	449
662	462
663	403
664	440
665	378
666	311
667	354
668	339
669	345
670	307
671	265
672	289
673	264
674	228
675	194
676	189
677	193
678	190
679	174
680	148
681	151
682	152
683	140
684	114
685	120
686	117
687	91
688	93
689	77
690	75
691	80
692	79
693	75
694	68
695	75
696	73
697	73
698	55
699	63
700	71
701	68
702	70
703	67
704	61
705	68
706	50
707	63
708	58
709	65
710	55
711	66
712	72
713	67
714	56
715	51
716	56
717	55
718	54
719	54
720	54
721	47
722	51
723	57
724	60
725	51
726	72
727	60
728	53
729	61
730	50
731	66
732	60
733	57
734	60
735	55
736	47
737	44
738	55
739	74
740	55
741	53
742	54
743	61
744	57
745	53
746	56
747	61
748	56
749	67
750	53
751	62
752	62
753	58
754	50
755	59
756	50
757	53
758	62
759	59
760	57
761	60
762	55
763	56
764	47
765	58
766	50
767	54
768	45
769	56
770	61
771	60
772	48
773	55
774	53
775	58
776	44
777	52
778	51
779	56
780	46
781	42
782	62
783	49
784	47
785	52
786	57
787	52
788	50
789	47
790	57
791	50
792	34
793	53
794	55
795	42
796	53
797	46
798	47
799	45
800	37
801	52
802	51
803	49
804	39
805	49
806	47
807	52
808	34
809	36
810	36
811	43
812	40
813	27
814	37
815	34
816	38
817	35
818	35
819	28
820	38
821	30
822	32
823	26
824	30
825	21
826	31
827	24
828	37
829	16
830	28
831	23
832	32
833	33
834	33
835	30
836	23
837	19
838	21
839	22
840	18
841	18
842	28
843	14
844	19
845	22
846	16
847	20
848	13
849	15
850	19
851	10
852	15
853	16
854	20
855	16
856	15
857	18
858	16
859	22
860	16
861	13
862	14
863	21
864	15
865	27
866	13
867	20
868	16
869	21
870	25
871	11
872	18
873	16
874	22
875	14
876	22
877	17
878	18
879	23
880	22
881	19
882	32
883	23
884	21
885	25
886	28
887	33
888	31
889	25
890	37
891	37
892	28
893	34
894	38
895	38
896	27
897	38
898	48
899	51
900	41
901	46
902	48
903	41
904	62
905	65
906	52
907	62
908	67
909	66
910	73
911	58
912	79
913	52
914	75
915	80
916	60
917	64
918	64
919	72
920	82
921	84
922	74
923	66
924	78
925	73
926	58
927	72
928	63
929	71
930	69
931	67
932	48
933	69
934	64
935	55
936	62
937	48
938	46
939	39
940	42
941	42
942	34
943	34
944	34
945	42
946	38
947	25
948	25
949	25
950	13
951	17
952	15
953	15
954	17
955	18
956	11
957	11
958	12
959	8
960	10
961	5
962	14
963	4
964	3
965	9
966	8
967	8
968	7
969	7
970	4
971	5
972	1
973	3
974	2
975	2
976	3
977	5
978	2
979	4
980	2
981	3
982	1
983	1
984	3
985	2
986	2
987	3
988	3
989	5
990	1
991	3
992	2
993	2
994	2
995	4
996	3
997	0
998	0
999	1
1000	7
1001	0
1002	0
1003	2
1004	2
1005	0
1006	0
1007	1
1008	2
1009	2
1010	0
1011	2
1012	0
1013	0
1014	0
1015	2
1016	3
1017	1
1018	1
1019	0
1020	0
1021	0
1022	0
1023	0
