   2.1648036e-02  -2.4538327e-02
   1.8000537e-02  -1.8485174e-02
   2.2464162e-02  -1.9946227e-02
   2.3105578e-02  -2.4366147e-02
   1.9285977e-02  -1.7169281e-02
   1.8588091e-02  -1.6714848e-02
   1.8214388e-02  -1.7718384e-02
   1.6630535e-02  -1.6219472e-02
   1.5292737e-02  -1.8782771e-02
   1.5735259e-02  -1.8037019e-02
   1.8577212e-02  -1.5820375e-02
   1.0164449e-02  -1.6689997e-02
   1.2500527e-02  -1.4609778e-02
   1.4812689e-02  -1.2592269e-02
   1.1952956e-02  -1.0954559e-02
   1.1360975e-02  -1.3110661e-02
   1.2392909e-02  -1.0183401e-02
   9.6445491e-03  -1.2800179e-02
   1.1380134e-02  -8.2065016e-03
   5.5872300e-03  -9.3541843e-03
   6.1876109e-03  -5.0389216e-03
   6.7527596e-03  -5.9943911e-03
   5.4298224e-03  -5.6356308e-03
   4.8345911e-03  -4.8789044e-03
  -5.5078251e-04   1.4682625e-03
   1.5133563e-03   8.0718493e-04
  -3.7240621e-04   4.1405209e-03
  -3.3403454e-04  -2.1168885e-04
  -4.1980921e-03   1.9344852e-03
  -5.6942847e-03   3.6370785e-03
  -7.7332090e-03   6.5727597e-03
  -3.2547420e-03   3.9771937e-03
  -5.4958064e-03   8.6959691e-03
  -9.4685591e-03   8.4418799e-03
  -6.7685523e-03   1.0292604e-02
  -1.3670886e-02   1.1516527e-02
  -1.2899255e-02   1.3625225e-02
  -1.4354346e-02   1.4077023e-02
  -1.5887091e-02   1.6290774e-02
  -1.6660174e-02   1.6919259e-02
  -1.5119340e-02   1.3912519e-02
  -1.7992054e-02   1.6596217e-02
  -1.6030001e-02   1.6779968e-02
  -1.6703926e-02   1.9526520e-02
  -1.6987104e-02   1.8646441e-02
  -2.0673022e-02   2.0496120e-02
  -2.1334947e-02   1.8427681e-02
  -2.0158621e-02   2.1317639e-02
  -2.2274596e-02   1.9653904e-02
  -1.9983204e-02   2.1254880e-02
  -2.0287965e-02   2.0747462e-02
  -2.0052582e-02   1.8242088e-02
  -1.9758530e-02   2.1482070e-02
  -1.6485507e-02   1.9542304e-02
  -1.8725968e-02   1.7837554e-02
  -1.6764057e-02   1.9471698e-02
  -1.8377736e-02   1.9577466e-02
  -2.0911225e-02   2.0882019e-02
  -1.5642921e-02   1.3843904e-02
  -1.5655413e-02   1.8068175e-02
  -1.6800158e-02   1.5610658e-02
  -1.8724811e-02   1.6053307e-02
  -1.3621243e-02   1.6895369e-02
  -1.2932807e-02   9.2256058e-03
  -1.4299178e-02   1.7955007e-02
  -1.3238755e-02   1.0027259e-02
  -8.8970069e-03   1.0297134e-02
  -7.6908464e-03   1.1926089e-02
  -7.4368651e-03   8.4288024e-03
  -9.9834776e-03   2.6479011e-03
  -4.2047705e-03   6.8788420e-03
  -4.1841269e-03   5.3390022e-03
  -1.7519289e-03   5.0948721e-03
  -2.3566338e-03   5.3060536e-03
  -3.0650009e-03   5.6150672e-04
  -7.7176060e-05   1.8201506e-03
  -1.6449321e-03   8.8173955e-04
   1.0544129e-03  -8.7756873e-04
   4.3199387e-03  -2.7720225e-03
   5.0618781e-03  -3.8882431e-03
   8.4317429e-03  -3.7167951e-03
   6.8069452e-03  -7.3075709e-03
   5.8780709e-03  -9.9932767e-03
   8.1742859e-03  -1.0420255e-02
   9.3644057e-03  -1.1352551e-02
   1.3291878e-02  -1.0381922e-02
   1.4201619e-02  -1.2572972e-02
   1.0406598e-02  -1.2523686e-02
   1.6315956e-02  -1.4947038e-02
   1.5102886e-02  -1.7006423e-02
   1.5480134e-02  -1.5580314e-02
   1.3253803e-02  -1.7870241e-02
   2.0727088e-02  -2.2221884e-02
   1.8582240e-02  -2.0795805e-02
   1.8398138e-02  -2.0733143e-02
   2.0480414e-02  -2.1902556e-02
   1.8636189e-02  -2.2518854e-02
   1.9990173e-02  -1.8344097e-02
   1.9777522e-02  -2.2430788e-02
   1.9657042e-02  -2.2759263e-02
   2.2431323e-02  -1.8005132e-02
   1.5442753e-02  -2.1922796e-02
   2.0796238e-02  -1.8638126e-02
   1.6654444e-02  -1.9818107e-02
   1.8769040e-02  -1.9640604e-02
   1.9959019e-02  -1.9646392e-02
   1.8223456e-02  -1.8207273e-02
   2.1529975e-02  -1.8044946e-02
   2.0304573e-02  -1.8209374e-02
   1.7753492e-02  -1.3732317e-02
   1.8488934e-02  -1.4463684e-02
   1.5930178e-02  -1.4532750e-02
   1.3175194e-02  -1.7073061e-02
   1.2318971e-02  -1.3300944e-02
   1.3071082e-02  -1.4710622e-02
   9.9782412e-03  -1.2874461e-02
   9.4598458e-03  -1.0106123e-02
   1.2101402e-02  -6.5055457e-03
   4.2706387e-03  -9.7118419e-03
   5.4834563e-03  -6.4789029e-03
   6.8842851e-03  -1.7763108e-03
   4.0939634e-03  -3.1949506e-03
   4.6982451e-03  -1.1487621e-03
   1.5711502e-03  -4.8054864e-03
  -1.7144243e-03  -3.7615957e-03
  -1.9193036e-03  -4.5631494e-04
  -3.8147548e-04  -1.2561214e-03
  -2.3281960e-03   1.7346141e-03
  -2.3389279e-03   2.9705517e-03
  -4.1245939e-03   5.2972522e-03
  -5.2196909e-03   6.2060174e-03
  -8.7340969e-03   3.1530915e-03
  -3.3557903e-03   5.6745628e-03
  -8.0755099e-03   9.9005096e-03
  -9.7800566e-03   1.1475269e-02
  -1.0029355e-02   9.6371163e-03
  -1.4271950e-02   1.3065907e-02
  -1.4193779e-02   1.8809199e-02
  -1.3158301e-02   1.6834381e-02
  -1.6544044e-02   1.5252015e-02
  -1.6977631e-02   9.1562770e-03
  -1.7795893e-02   1.5543596e-02
  -1.4636994e-02   1.6978928e-02
  -1.9064047e-02   2.0347507e-02
  -1.8787222e-02   2.1372776e-02
  -2.3251240e-02   1.7091105e-02
  -2.0166090e-02   2.1063561e-02
  -2.0028713e-02   2.0939155e-02
  -1.9175055e-02   1.7774637e-02
  -1.7970162e-02   1.8817204e-02
  -2.1130114e-02   1.8129411e-02
  -1.9704584e-02   2.0326854e-02
  -1.5855990e-02   1.9856688e-02
  -2.0516721e-02   1.8916906e-02
  -2.2816684e-02   1.9479477e-02
  -1.8431146e-02   1.9069753e-02
  -1.6349893e-02   1.7706301e-02
  -1.8386496e-02   1.8414116e-02
  -1.6023977e-02   1.9836491e-02
  -1.6547455e-02   1.9517848e-02
  -1.4515435e-02   1.6477386e-02
  -1.8857710e-02   1.3467645e-02
  -1.5318326e-02   1.3526966e-02
  -1.4746533e-02   1.6865225e-02
  -1.1754179e-02   1.6027337e-02
  -1.4314758e-02   1.3016319e-02
  -8.8745666e-03   6.8178603e-03
  -5.2320773e-03   1.2464249e-02
  -1.0138992e-02   1.0375739e-02
  -6.3984135e-03   6.2436986e-03
  -9.4144798e-03   4.9425081e-03
  -7.9149780e-03   7.1333433e-03
  -4.5147514e-03   7.6019149e-03
  -1.9941807e-03   2.0111592e-03
  -7.6652845e-04   9.8148041e-04
   7.8333462e-04   5.5115744e-04
   2.2083494e-03  -2.5599508e-03
   8.5986542e-04  -2.1118517e-03
   3.9788692e-03  -2.8458732e-03
   6.7307702e-03  -4.5148834e-03
   6.4866893e-03  -9.0444865e-04
   7.8369517e-03  -7.3281233e-03
   7.2298278e-03  -1.0652025e-02
   7.9551896e-03  -5.6326551e-03
   1.2190779e-02  -8.1243262e-03
   9.4960418e-03  -1.0144237e-02
   1.3543343e-02  -1.4823715e-02
