   5.7000000e+03   2.8635120e-02
   5.9000000e+03   2.9029949e-02
   6.1000000e+03   2.8455121e-02
   6.3000000e+03   2.8807707e-02
   6.5000000e+03   2.8833266e-02
   6.7000000e+03   2.8409273e-02
   6.9000000e+03   2.5996347e-02
   7.1000000e+03   2.6497359e-02
   7.3000000e+03   2.4765883e-02
   7.5000000e+03   2.4426499e-02
   7.7000000e+03   2.5093151e-02
