   1.0000000e-03   1.5737925e-03   9.2699593e-03   1.0411662e-02
   2.0000000e-03   2.8549899e-03   1.4652645e-02   1.4260580e-02
   5.0000000e-03   7.5936071e-03   2.1295724e-02   1.8486551e-02
   1.0000000e-02   1.4848409e-02   2.9970102e-02   2.0380247e-02
   1.5000000e-02   2.1344328e-02   3.6081000e-02   2.6453258e-02
   2.0000000e-02   2.9942025e-02   4.1869163e-02   2.6194097e-02
   2.5000000e-02   3.7583920e-02   4.7333262e-02   3.1847365e-02
   3.0000000e-02   4.4816851e-02   5.2089451e-02   3.1307952e-02
